CardNumber,Transaction_ID,Transaction_Amount,Transaction_Frequency,Time_of_Day,IP_Risk_Score,Device_Risk_Score,Account_Age_Days,Declined_Transactions,High_Risk_Country,Multiple_Logins_Different_IPs,Velocity_Transactions_24h,Unusual_Spending_Pattern,FraudIndicator,Fraud_Summary,text_for_embedding
4000247989376703,T100363,63308,17,02:15,0.12,0.56,367,3,1,1,1,0,Fraud,Transaction of ₹63308 from card 4000247989376703 at 02:15 from high-risk country  and multiple logins detected. Marked as Fraud.,4000247989376703 | T100363 | 63308 | 17 | 02:15 | 0.12 | 0.56 | 367 | 3 | 1 | 1 | 1 | 0
4000610248199023,T100364,33928,7,12:30,0.96,0.62,313,1,0,0,1,0,Fraud,Transaction of ₹33928 from card 4000610248199023 at 12:30   . Marked as Fraud.,4000610248199023 | T100364 | 33928 | 7 | 12:30 | 0.96 | 0.62 | 313 | 1 | 0 | 0 | 1 | 0
4000682687809473,T100365,18811,8,00:30,0.31,0.86,538,0,0,1,12,0,Fraud,Transaction of ₹18811 from card 4000682687809473 at 00:30   and multiple logins detected. Marked as Fraud.,4000682687809473 | T100365 | 18811 | 8 | 00:30 | 0.31 | 0.86 | 538 | 0 | 0 | 1 | 12 | 0
4000718423289092,T100366,3520,3,23:50,0.89,0.59,921,2,0,0,6,0,Fraud,Transaction of ₹3520 from card 4000718423289092 at 23:50   . Marked as Fraud.,4000718423289092 | T100366 | 3520 | 3 | 23:50 | 0.89 | 0.59 | 921 | 2 | 0 | 0 | 6 | 0
4000450449799205,T100367,96852,2,12:30,0.6,0.58,1078,1,1,0,9,1,Fraud,Transaction of ₹96852 from card 4000450449799205 at 12:30 from high-risk country with unusual spending . Marked as Fraud.,4000450449799205 | T100367 | 96852 | 2 | 12:30 | 0.6 | 0.58 | 1078 | 1 | 1 | 0 | 9 | 1
4000933009077155,T100368,401,15,16:00,0.83,0.99,1565,0,1,1,7,0,Fraud,Transaction of ₹401 from card 4000933009077155 at 16:00 from high-risk country  and multiple logins detected. Marked as Fraud.,4000933009077155 | T100368 | 401 | 15 | 16:00 | 0.83 | 0.99 | 1565 | 0 | 1 | 1 | 7 | 0
4000589159949649,T100369,45336,5,12:30,0.98,0.76,1491,4,0,0,5,1,Fraud,Transaction of ₹45336 from card 4000589159949649 at 12:30  with unusual spending . Marked as Fraud.,4000589159949649 | T100369 | 45336 | 5 | 12:30 | 0.98 | 0.76 | 1491 | 4 | 0 | 0 | 5 | 1
4000995984519250,T100370,66335,1,12:30,0.29,0.44,865,2,0,0,11,1,Fraud,Transaction of ₹66335 from card 4000995984519250 at 12:30  with unusual spending . Marked as Fraud.,4000995984519250 | T100370 | 66335 | 1 | 12:30 | 0.29 | 0.44 | 865 | 2 | 0 | 0 | 11 | 1
4000570319440963,T100371,54340,4,12:30,0.96,0.71,1188,4,0,0,2,0,Fraud,Transaction of ₹54340 from card 4000570319440963 at 12:30   . Marked as Fraud.,4000570319440963 | T100371 | 54340 | 4 | 12:30 | 0.96 | 0.71 | 1188 | 4 | 0 | 0 | 2 | 0
4000591979363867,T100372,65826,15,16:00,0.39,0.39,782,0,0,0,1,0,Fraud,Transaction of ₹65826 from card 4000591979363867 at 16:00   . Marked as Fraud.,4000591979363867 | T100372 | 65826 | 15 | 16:00 | 0.39 | 0.39 | 782 | 0 | 0 | 0 | 1 | 0
4000275652171321,T100373,10592,19,23:50,0.39,0.23,334,4,0,0,2,0,Not Fraud,Transaction of ₹10592 from card 4000275652171321 at 23:50   . Marked as Not Fraud.,4000275652171321 | T100373 | 10592 | 19 | 23:50 | 0.39 | 0.23 | 334 | 4 | 0 | 0 | 2 | 0
4000595959950216,T100374,6202,3,20:15,0.34,0.6,1571,0,1,0,1,1,Fraud,Transaction of ₹6202 from card 4000595959950216 at 20:15 from high-risk country with unusual spending . Marked as Fraud.,4000595959950216 | T100374 | 6202 | 3 | 20:15 | 0.34 | 0.6 | 1571 | 0 | 1 | 0 | 1 | 1
4000925746940063,T100375,50436,11,12:30,0.54,0.93,798,0,0,0,3,0,Fraud,Transaction of ₹50436 from card 4000925746940063 at 12:30   . Marked as Fraud.,4000925746940063 | T100375 | 50436 | 11 | 12:30 | 0.54 | 0.93 | 798 | 0 | 0 | 0 | 3 | 0
4000403386445743,T100376,85414,17,02:15,0.15,0.93,348,4,0,0,6,1,Fraud,Transaction of ₹85414 from card 4000403386445743 at 02:15  with unusual spending . Marked as Fraud.,4000403386445743 | T100376 | 85414 | 17 | 02:15 | 0.15 | 0.93 | 348 | 4 | 0 | 0 | 6 | 1
4000957987636625,T100377,26741,13,16:00,0.55,0.34,273,0,0,0,13,0,Not Fraud,Transaction of ₹26741 from card 4000957987636625 at 16:00   . Marked as Not Fraud.,4000957987636625 | T100377 | 26741 | 13 | 16:00 | 0.55 | 0.34 | 273 | 0 | 0 | 0 | 13 | 0
4000634814910355,T100378,34684,11,12:30,0.54,0.53,963,1,0,1,8,1,Fraud,Transaction of ₹34684 from card 4000634814910355 at 12:30  with unusual spending and multiple logins detected. Marked as Fraud.,4000634814910355 | T100378 | 34684 | 11 | 12:30 | 0.54 | 0.53 | 963 | 1 | 0 | 1 | 8 | 1
4000364684869097,T100379,32845,2,23:50,0.76,0.21,720,0,0,0,3,0,Not Fraud,Transaction of ₹32845 from card 4000364684869097 at 23:50   . Marked as Not Fraud.,4000364684869097 | T100379 | 32845 | 2 | 23:50 | 0.76 | 0.21 | 720 | 0 | 0 | 0 | 3 | 0
4000582215724207,T100380,23193,9,20:15,0.83,1.0,1774,3,0,0,10,0,Fraud,Transaction of ₹23193 from card 4000582215724207 at 20:15   . Marked as Fraud.,4000582215724207 | T100380 | 23193 | 9 | 20:15 | 0.83 | 1.0 | 1774 | 3 | 0 | 0 | 10 | 0
4000882016836343,T100381,66205,2,16:00,0.44,0.98,1438,0,1,0,9,1,Fraud,Transaction of ₹66205 from card 4000882016836343 at 16:00 from high-risk country with unusual spending . Marked as Fraud.,4000882016836343 | T100381 | 66205 | 2 | 16:00 | 0.44 | 0.98 | 1438 | 0 | 1 | 0 | 9 | 1
4000358925230833,T100382,51985,9,08:45,0.3,0.65,500,3,1,0,10,1,Fraud,Transaction of ₹51985 from card 4000358925230833 at 08:45 from high-risk country with unusual spending . Marked as Fraud.,4000358925230833 | T100382 | 51985 | 9 | 08:45 | 0.3 | 0.65 | 500 | 3 | 1 | 0 | 10 | 1
4000466239227673,T100383,36731,9,20:15,0.26,0.8,1117,0,0,0,5,0,Fraud,Transaction of ₹36731 from card 4000466239227673 at 20:15   . Marked as Fraud.,4000466239227673 | T100383 | 36731 | 9 | 20:15 | 0.26 | 0.8 | 1117 | 0 | 0 | 0 | 5 | 0
4000188219282055,T100384,73091,8,02:15,0.19,0.72,685,0,0,0,7,0,Fraud,Transaction of ₹73091 from card 4000188219282055 at 02:15   . Marked as Fraud.,4000188219282055 | T100384 | 73091 | 8 | 02:15 | 0.19 | 0.72 | 685 | 0 | 0 | 0 | 7 | 0
4000263803069319,T100385,4114,17,12:30,0.06,0.59,79,4,0,1,8,0,Fraud,Transaction of ₹4114 from card 4000263803069319 at 12:30   and multiple logins detected. Marked as Fraud.,4000263803069319 | T100385 | 4114 | 17 | 12:30 | 0.06 | 0.59 | 79 | 4 | 0 | 1 | 8 | 0
4000521900055512,T100386,11193,1,23:50,0.34,0.05,622,1,0,1,3,1,Fraud,Transaction of ₹11193 from card 4000521900055512 at 23:50  with unusual spending and multiple logins detected. Marked as Fraud.,4000521900055512 | T100386 | 11193 | 1 | 23:50 | 0.34 | 0.05 | 622 | 1 | 0 | 1 | 3 | 1
4000270484216305,T100387,18170,11,08:45,0.27,0.45,1241,1,0,0,2,1,Fraud,Transaction of ₹18170 from card 4000270484216305 at 08:45  with unusual spending . Marked as Fraud.,4000270484216305 | T100387 | 18170 | 11 | 08:45 | 0.27 | 0.45 | 1241 | 1 | 0 | 0 | 2 | 1
4000334962281102,T100388,35877,8,23:50,0.97,0.67,947,2,0,1,2,1,Fraud,Transaction of ₹35877 from card 4000334962281102 at 23:50  with unusual spending and multiple logins detected. Marked as Fraud.,4000334962281102 | T100388 | 35877 | 8 | 23:50 | 0.97 | 0.67 | 947 | 2 | 0 | 1 | 2 | 1
4000555542394193,T100389,57058,10,08:45,0.56,0.68,358,4,1,0,5,0,Fraud,Transaction of ₹57058 from card 4000555542394193 at 08:45 from high-risk country  . Marked as Fraud.,4000555542394193 | T100389 | 57058 | 10 | 08:45 | 0.56 | 0.68 | 358 | 4 | 1 | 0 | 5 | 0
4000462527878842,T100390,82174,7,16:00,0.35,0.37,618,4,0,0,1,0,Fraud,Transaction of ₹82174 from card 4000462527878842 at 16:00   . Marked as Fraud.,4000462527878842 | T100390 | 82174 | 7 | 16:00 | 0.35 | 0.37 | 618 | 4 | 0 | 0 | 1 | 0
4000613431605339,T100391,10829,3,08:45,0.58,0.94,507,1,0,1,2,0,Fraud,Transaction of ₹10829 from card 4000613431605339 at 08:45   and multiple logins detected. Marked as Fraud.,4000613431605339 | T100391 | 10829 | 3 | 08:45 | 0.58 | 0.94 | 507 | 1 | 0 | 1 | 2 | 0
4000166210246191,T100392,99813,3,02:15,0.14,0.17,1583,4,0,0,13,1,Fraud,Transaction of ₹99813 from card 4000166210246191 at 02:15  with unusual spending . Marked as Fraud.,4000166210246191 | T100392 | 99813 | 3 | 02:15 | 0.14 | 0.17 | 1583 | 4 | 0 | 0 | 13 | 1
4000527006264991,T100393,45117,18,02:15,0.44,0.5,1205,1,0,0,9,0,Not Fraud,Transaction of ₹45117 from card 4000527006264991 at 02:15   . Marked as Not Fraud.,4000527006264991 | T100393 | 45117 | 18 | 02:15 | 0.44 | 0.5 | 1205 | 1 | 0 | 0 | 9 | 0
4000949994808961,T100394,66420,5,00:30,0.63,0.69,576,4,0,0,7,1,Fraud,Transaction of ₹66420 from card 4000949994808961 at 00:30  with unusual spending . Marked as Fraud.,4000949994808961 | T100394 | 66420 | 5 | 00:30 | 0.63 | 0.69 | 576 | 4 | 0 | 0 | 7 | 1
4000124462084974,T100395,27851,12,02:15,0.49,0.7,1270,0,0,0,6,0,Not Fraud,Transaction of ₹27851 from card 4000124462084974 at 02:15   . Marked as Not Fraud.,4000124462084974 | T100395 | 27851 | 12 | 02:15 | 0.49 | 0.7 | 1270 | 0 | 0 | 0 | 6 | 0
4000734648396163,T100396,78169,12,20:15,0.4,0.65,244,1,0,0,9,0,Fraud,Transaction of ₹78169 from card 4000734648396163 at 20:15   . Marked as Fraud.,4000734648396163 | T100396 | 78169 | 12 | 20:15 | 0.4 | 0.65 | 244 | 1 | 0 | 0 | 9 | 0
4000625619734196,T100397,54848,19,08:45,0.99,0.28,506,1,0,0,7,0,Fraud,Transaction of ₹54848 from card 4000625619734196 at 08:45   . Marked as Fraud.,4000625619734196 | T100397 | 54848 | 19 | 08:45 | 0.99 | 0.28 | 506 | 1 | 0 | 0 | 7 | 0
4000427928307068,T100398,5901,6,02:15,0.88,0.16,422,3,0,1,14,0,Fraud,Transaction of ₹5901 from card 4000427928307068 at 02:15   and multiple logins detected. Marked as Fraud.,4000427928307068 | T100398 | 5901 | 6 | 02:15 | 0.88 | 0.16 | 422 | 3 | 0 | 1 | 14 | 0
4000528437913341,T100399,19290,2,16:00,0.62,0.64,1344,4,0,0,11,0,Not Fraud,Transaction of ₹19290 from card 4000528437913341 at 16:00   . Marked as Not Fraud.,4000528437913341 | T100399 | 19290 | 2 | 16:00 | 0.62 | 0.64 | 1344 | 4 | 0 | 0 | 11 | 0
4000690210202253,T100400,49789,12,23:50,0.57,0.6,1111,4,0,0,5,0,Not Fraud,Transaction of ₹49789 from card 4000690210202253 at 23:50   . Marked as Not Fraud.,4000690210202253 | T100400 | 49789 | 12 | 23:50 | 0.57 | 0.6 | 1111 | 4 | 0 | 0 | 5 | 0
4000910664407007,T100401,51093,19,23:50,0.62,0.18,217,1,0,0,9,0,Fraud,Transaction of ₹51093 from card 4000910664407007 at 23:50   . Marked as Fraud.,4000910664407007 | T100401 | 51093 | 19 | 23:50 | 0.62 | 0.18 | 217 | 1 | 0 | 0 | 9 | 0
4000978518948769,T100402,29692,5,00:30,0.2,0.71,1514,0,0,0,6,1,Fraud,Transaction of ₹29692 from card 4000978518948769 at 00:30  with unusual spending . Marked as Fraud.,4000978518948769 | T100402 | 29692 | 5 | 00:30 | 0.2 | 0.71 | 1514 | 0 | 0 | 0 | 6 | 1
4000633523151180,T100403,10747,12,23:50,0.4,0.46,1543,0,0,0,6,0,Not Fraud,Transaction of ₹10747 from card 4000633523151180 at 23:50   . Marked as Not Fraud.,4000633523151180 | T100403 | 10747 | 12 | 23:50 | 0.4 | 0.46 | 1543 | 0 | 0 | 0 | 6 | 0
4000397295152191,T100404,8816,17,08:45,0.04,0.67,1302,0,0,0,11,0,Not Fraud,Transaction of ₹8816 from card 4000397295152191 at 08:45   . Marked as Not Fraud.,4000397295152191 | T100404 | 8816 | 17 | 08:45 | 0.04 | 0.67 | 1302 | 0 | 0 | 0 | 11 | 0
4000634447845982,T100405,88991,17,00:30,0.48,0.84,1873,4,1,1,4,0,Fraud,Transaction of ₹88991 from card 4000634447845982 at 00:30 from high-risk country  and multiple logins detected. Marked as Fraud.,4000634447845982 | T100405 | 88991 | 17 | 00:30 | 0.48 | 0.84 | 1873 | 4 | 1 | 1 | 4 | 0
4000525326422970,T100406,87645,10,08:45,0.54,0.17,1746,3,0,1,13,0,Fraud,Transaction of ₹87645 from card 4000525326422970 at 08:45   and multiple logins detected. Marked as Fraud.,4000525326422970 | T100406 | 87645 | 10 | 08:45 | 0.54 | 0.17 | 1746 | 3 | 0 | 1 | 13 | 0
4000835883073006,T100407,90012,17,16:00,0.23,0.02,1009,1,0,0,12,1,Fraud,Transaction of ₹90012 from card 4000835883073006 at 16:00  with unusual spending . Marked as Fraud.,4000835883073006 | T100407 | 90012 | 17 | 16:00 | 0.23 | 0.02 | 1009 | 1 | 0 | 0 | 12 | 1
4000979090220563,T100408,70416,15,00:30,0.96,0.78,1193,2,1,1,1,0,Fraud,Transaction of ₹70416 from card 4000979090220563 at 00:30 from high-risk country  and multiple logins detected. Marked as Fraud.,4000979090220563 | T100408 | 70416 | 15 | 00:30 | 0.96 | 0.78 | 1193 | 2 | 1 | 1 | 1 | 0
4000896305476639,T100409,2468,12,12:30,0.91,0.61,330,3,0,0,5,1,Fraud,Transaction of ₹2468 from card 4000896305476639 at 12:30  with unusual spending . Marked as Fraud.,4000896305476639 | T100409 | 2468 | 12 | 12:30 | 0.91 | 0.61 | 330 | 3 | 0 | 0 | 5 | 1
4000686788125561,T100410,77675,16,20:15,0.72,0.7,650,2,0,0,11,0,Fraud,Transaction of ₹77675 from card 4000686788125561 at 20:15   . Marked as Fraud.,4000686788125561 | T100410 | 77675 | 16 | 20:15 | 0.72 | 0.7 | 650 | 2 | 0 | 0 | 11 | 0
4000750232365798,T100411,6755,19,20:15,0.53,0.84,1465,3,0,0,9,0,Fraud,Transaction of ₹6755 from card 4000750232365798 at 20:15   . Marked as Fraud.,4000750232365798 | T100411 | 6755 | 19 | 20:15 | 0.53 | 0.84 | 1465 | 3 | 0 | 0 | 9 | 0
4000828273518134,T100412,70131,8,08:45,0.87,0.8,391,0,1,0,13,0,Fraud,Transaction of ₹70131 from card 4000828273518134 at 08:45 from high-risk country  . Marked as Fraud.,4000828273518134 | T100412 | 70131 | 8 | 08:45 | 0.87 | 0.8 | 391 | 0 | 1 | 0 | 13 | 0
4000190310715647,T100413,76529,17,23:50,0.13,0.96,1520,4,1,0,8,0,Fraud,Transaction of ₹76529 from card 4000190310715647 at 23:50 from high-risk country  . Marked as Fraud.,4000190310715647 | T100413 | 76529 | 17 | 23:50 | 0.13 | 0.96 | 1520 | 4 | 1 | 0 | 8 | 0
4000570912023998,T100414,91183,5,12:30,0.79,0.54,381,2,0,0,8,0,Fraud,Transaction of ₹91183 from card 4000570912023998 at 12:30   . Marked as Fraud.,4000570912023998 | T100414 | 91183 | 5 | 12:30 | 0.79 | 0.54 | 381 | 2 | 0 | 0 | 8 | 0
4000299551475357,T100415,88022,16,00:30,0.12,0.49,1330,3,0,0,5,0,Fraud,Transaction of ₹88022 from card 4000299551475357 at 00:30   . Marked as Fraud.,4000299551475357 | T100415 | 88022 | 16 | 00:30 | 0.12 | 0.49 | 1330 | 3 | 0 | 0 | 5 | 0
4000383683812395,T100416,55866,6,12:30,0.79,0.4,742,4,0,1,12,0,Fraud,Transaction of ₹55866 from card 4000383683812395 at 12:30   and multiple logins detected. Marked as Fraud.,4000383683812395 | T100416 | 55866 | 6 | 12:30 | 0.79 | 0.4 | 742 | 4 | 0 | 1 | 12 | 0
4000458110524275,T100417,13503,8,12:30,0.28,0.15,820,2,1,0,9,0,Fraud,Transaction of ₹13503 from card 4000458110524275 at 12:30 from high-risk country  . Marked as Fraud.,4000458110524275 | T100417 | 13503 | 8 | 12:30 | 0.28 | 0.15 | 820 | 2 | 1 | 0 | 9 | 0
4000599125280348,T100418,32197,18,23:50,0.88,0.57,673,1,1,0,3,0,Fraud,Transaction of ₹32197 from card 4000599125280348 at 23:50 from high-risk country  . Marked as Fraud.,4000599125280348 | T100418 | 32197 | 18 | 23:50 | 0.88 | 0.57 | 673 | 1 | 1 | 0 | 3 | 0
4000470770979513,T100419,78757,12,00:30,0.94,0.28,513,3,0,0,3,0,Fraud,Transaction of ₹78757 from card 4000470770979513 at 00:30   . Marked as Fraud.,4000470770979513 | T100419 | 78757 | 12 | 00:30 | 0.94 | 0.28 | 513 | 3 | 0 | 0 | 3 | 0
4000406571012708,T100420,11066,15,16:00,0.15,0.92,1772,1,0,0,1,0,Fraud,Transaction of ₹11066 from card 4000406571012708 at 16:00   . Marked as Fraud.,4000406571012708 | T100420 | 11066 | 15 | 16:00 | 0.15 | 0.92 | 1772 | 1 | 0 | 0 | 1 | 0
4000563134588274,T100421,99257,9,23:50,0.46,0.58,949,0,0,0,9,0,Fraud,Transaction of ₹99257 from card 4000563134588274 at 23:50   . Marked as Fraud.,4000563134588274 | T100421 | 99257 | 9 | 23:50 | 0.46 | 0.58 | 949 | 0 | 0 | 0 | 9 | 0
4000615747860109,T100422,93948,13,12:30,0.98,0.59,1212,1,0,0,6,0,Fraud,Transaction of ₹93948 from card 4000615747860109 at 12:30   . Marked as Fraud.,4000615747860109 | T100422 | 93948 | 13 | 12:30 | 0.98 | 0.59 | 1212 | 1 | 0 | 0 | 6 | 0
4000920422004102,T100423,53021,15,12:30,0.48,0.35,930,1,0,0,2,0,Fraud,Transaction of ₹53021 from card 4000920422004102 at 12:30   . Marked as Fraud.,4000920422004102 | T100423 | 53021 | 15 | 12:30 | 0.48 | 0.35 | 930 | 1 | 0 | 0 | 2 | 0
4000158151362046,T100424,49826,10,16:00,0.86,0.05,1540,3,0,0,8,0,Fraud,Transaction of ₹49826 from card 4000158151362046 at 16:00   . Marked as Fraud.,4000158151362046 | T100424 | 49826 | 10 | 16:00 | 0.86 | 0.05 | 1540 | 3 | 0 | 0 | 8 | 0
4000346316204099,T100425,50400,16,12:30,0.59,0.03,913,0,0,0,12,1,Fraud,Transaction of ₹50400 from card 4000346316204099 at 12:30  with unusual spending . Marked as Fraud.,4000346316204099 | T100425 | 50400 | 16 | 12:30 | 0.59 | 0.03 | 913 | 0 | 0 | 0 | 12 | 1
4000175806791671,T100426,22777,7,12:30,0.38,0.42,644,1,0,0,9,0,Not Fraud,Transaction of ₹22777 from card 4000175806791671 at 12:30   . Marked as Not Fraud.,4000175806791671 | T100426 | 22777 | 7 | 12:30 | 0.38 | 0.42 | 644 | 1 | 0 | 0 | 9 | 0
4000145748937891,T100427,55709,17,12:30,0.29,0.08,427,4,1,0,9,0,Fraud,Transaction of ₹55709 from card 4000145748937891 at 12:30 from high-risk country  . Marked as Fraud.,4000145748937891 | T100427 | 55709 | 17 | 12:30 | 0.29 | 0.08 | 427 | 4 | 1 | 0 | 9 | 0
4000133304178029,T100428,96925,7,20:15,0.2,0.61,502,2,0,0,2,1,Fraud,Transaction of ₹96925 from card 4000133304178029 at 20:15  with unusual spending . Marked as Fraud.,4000133304178029 | T100428 | 96925 | 7 | 20:15 | 0.2 | 0.61 | 502 | 2 | 0 | 0 | 2 | 1
4000374661490981,T100429,56761,14,23:50,0.76,0.88,730,1,0,0,2,0,Fraud,Transaction of ₹56761 from card 4000374661490981 at 23:50   . Marked as Fraud.,4000374661490981 | T100429 | 56761 | 14 | 23:50 | 0.76 | 0.88 | 730 | 1 | 0 | 0 | 2 | 0
4000782987331574,T100430,31124,15,02:15,0.39,0.88,1284,0,0,0,13,0,Fraud,Transaction of ₹31124 from card 4000782987331574 at 02:15   . Marked as Fraud.,4000782987331574 | T100430 | 31124 | 15 | 02:15 | 0.39 | 0.88 | 1284 | 0 | 0 | 0 | 13 | 0
4000362647482251,T100431,70413,7,23:50,0.51,0.66,1537,1,1,0,7,0,Fraud,Transaction of ₹70413 from card 4000362647482251 at 23:50 from high-risk country  . Marked as Fraud.,4000362647482251 | T100431 | 70413 | 7 | 23:50 | 0.51 | 0.66 | 1537 | 1 | 1 | 0 | 7 | 0
4000620233157780,T100432,53106,9,16:00,0.49,0.21,71,2,0,0,11,0,Fraud,Transaction of ₹53106 from card 4000620233157780 at 16:00   . Marked as Fraud.,4000620233157780 | T100432 | 53106 | 9 | 16:00 | 0.49 | 0.21 | 71 | 2 | 0 | 0 | 11 | 0
4000227429355441,T100433,95385,19,12:30,0.58,0.86,478,0,0,0,4,0,Fraud,Transaction of ₹95385 from card 4000227429355441 at 12:30   . Marked as Fraud.,4000227429355441 | T100433 | 95385 | 19 | 12:30 | 0.58 | 0.86 | 478 | 0 | 0 | 0 | 4 | 0
4000612037258811,T100434,15438,16,23:50,0.87,0.89,1202,3,0,0,13,1,Fraud,Transaction of ₹15438 from card 4000612037258811 at 23:50  with unusual spending . Marked as Fraud.,4000612037258811 | T100434 | 15438 | 16 | 23:50 | 0.87 | 0.89 | 1202 | 3 | 0 | 0 | 13 | 1
4000382177053424,T100435,68127,8,20:15,0.98,0.2,457,0,0,0,1,0,Fraud,Transaction of ₹68127 from card 4000382177053424 at 20:15   . Marked as Fraud.,4000382177053424 | T100435 | 68127 | 8 | 20:15 | 0.98 | 0.2 | 457 | 0 | 0 | 0 | 1 | 0
4000507020728093,T100436,92872,18,16:00,0.41,0.74,189,3,0,0,8,1,Fraud,Transaction of ₹92872 from card 4000507020728093 at 16:00  with unusual spending . Marked as Fraud.,4000507020728093 | T100436 | 92872 | 18 | 16:00 | 0.41 | 0.74 | 189 | 3 | 0 | 0 | 8 | 1
4000766440579767,T100437,80235,18,08:45,0.83,0.29,291,0,0,1,2,0,Fraud,Transaction of ₹80235 from card 4000766440579767 at 08:45   and multiple logins detected. Marked as Fraud.,4000766440579767 | T100437 | 80235 | 18 | 08:45 | 0.83 | 0.29 | 291 | 0 | 0 | 1 | 2 | 0
4000889191331391,T100438,19608,7,23:50,0.76,0.8,1544,2,1,1,14,0,Fraud,Transaction of ₹19608 from card 4000889191331391 at 23:50 from high-risk country  and multiple logins detected. Marked as Fraud.,4000889191331391 | T100438 | 19608 | 7 | 23:50 | 0.76 | 0.8 | 1544 | 2 | 1 | 1 | 14 | 0
4000955190406827,T100439,3151,3,08:45,0.57,1.0,1789,2,0,0,3,0,Fraud,Transaction of ₹3151 from card 4000955190406827 at 08:45   . Marked as Fraud.,4000955190406827 | T100439 | 3151 | 3 | 08:45 | 0.57 | 1.0 | 1789 | 2 | 0 | 0 | 3 | 0
4000279612530880,T100440,48847,18,12:30,0.96,0.03,920,0,0,0,5,1,Fraud,Transaction of ₹48847 from card 4000279612530880 at 12:30  with unusual spending . Marked as Fraud.,4000279612530880 | T100440 | 48847 | 18 | 12:30 | 0.96 | 0.03 | 920 | 0 | 0 | 0 | 5 | 1
4000443445860556,T100441,87242,10,20:15,0.2,0.9,292,1,0,0,14,1,Fraud,Transaction of ₹87242 from card 4000443445860556 at 20:15  with unusual spending . Marked as Fraud.,4000443445860556 | T100441 | 87242 | 10 | 20:15 | 0.2 | 0.9 | 292 | 1 | 0 | 0 | 14 | 1
4000736119440405,T100442,87335,7,20:15,0.11,0.62,1970,2,0,1,3,0,Fraud,Transaction of ₹87335 from card 4000736119440405 at 20:15   and multiple logins detected. Marked as Fraud.,4000736119440405 | T100442 | 87335 | 7 | 20:15 | 0.11 | 0.62 | 1970 | 2 | 0 | 1 | 3 | 0
4000732700038683,T100443,54121,17,23:50,0.85,0.97,756,3,0,1,7,1,Fraud,Transaction of ₹54121 from card 4000732700038683 at 23:50  with unusual spending and multiple logins detected. Marked as Fraud.,4000732700038683 | T100443 | 54121 | 17 | 23:50 | 0.85 | 0.97 | 756 | 3 | 0 | 1 | 7 | 1
4000516432181410,T100444,66512,14,16:00,0.44,0.47,1659,3,0,0,7,0,Fraud,Transaction of ₹66512 from card 4000516432181410 at 16:00   . Marked as Fraud.,4000516432181410 | T100444 | 66512 | 14 | 16:00 | 0.44 | 0.47 | 1659 | 3 | 0 | 0 | 7 | 0
4000317819329568,T100445,58435,3,16:00,0.85,0.85,1835,4,0,0,14,0,Fraud,Transaction of ₹58435 from card 4000317819329568 at 16:00   . Marked as Fraud.,4000317819329568 | T100445 | 58435 | 3 | 16:00 | 0.85 | 0.85 | 1835 | 4 | 0 | 0 | 14 | 0
4000748866464070,T100446,56279,12,20:15,0.89,0.06,1307,3,0,0,2,0,Fraud,Transaction of ₹56279 from card 4000748866464070 at 20:15   . Marked as Fraud.,4000748866464070 | T100446 | 56279 | 12 | 20:15 | 0.89 | 0.06 | 1307 | 3 | 0 | 0 | 2 | 0
4000368981957930,T100447,32193,13,16:00,0.06,0.34,1568,4,0,0,13,0,Not Fraud,Transaction of ₹32193 from card 4000368981957930 at 16:00   . Marked as Not Fraud.,4000368981957930 | T100447 | 32193 | 13 | 16:00 | 0.06 | 0.34 | 1568 | 4 | 0 | 0 | 13 | 0
4000864941841452,T100448,69778,2,20:15,0.88,0.07,1870,0,0,0,13,0,Fraud,Transaction of ₹69778 from card 4000864941841452 at 20:15   . Marked as Fraud.,4000864941841452 | T100448 | 69778 | 2 | 20:15 | 0.88 | 0.07 | 1870 | 0 | 0 | 0 | 13 | 0
4000434030261940,T100449,80838,3,23:50,0.45,0.98,377,0,0,0,7,0,Fraud,Transaction of ₹80838 from card 4000434030261940 at 23:50   . Marked as Fraud.,4000434030261940 | T100449 | 80838 | 3 | 23:50 | 0.45 | 0.98 | 377 | 0 | 0 | 0 | 7 | 0
